Angle,Front_to_Rear,Head_On,Sideswipe_Same_Dir,Sideswipe_Opp_Dir,Parked_Veh,Rear_to_Side,Rear_to_Rear,Single_Veh,Sev_1,Sev_2,Sev_3,Sev_4,Sev_5,Severe
10,14,1,1,0,0,0,0,8,20,7,5,2,0,7
2,6,0,1,0,0,0,0,8,12,4,0,1,0,1
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,3,0,1,0,0,0,0,0,4,1,0,0,0,0
0,0,0,0,0,2,0,0,3,5,0,0,0,0,0
0,1,0,0,0,0,0,0,1,2,0,0,0,0,0
1,0,0,0,0,0,0,0,2,2,0,1,0,0,1
2,1,0,0,0,1,0,0,6,9,1,0,0,0,0
0,0,1,0,0,0,0,0,2,1,1,1,0,0,1
1,0,0,0,0,1,0,0,19,14,6,1,0,0,1
0,0,0,1,0,1,0,0,10,9,2,1,0,0,1
0,0,0,0,0,0,0,0,3,2,0,1,0,0,1
0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,0,0,0,1,0,0,0,2,3,1,0,0,0,0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,4,2,2,0,0,0,0
1,0,0,0,0,0,0,0,8,8,1,0,0,0,0
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,2,0,0,0,2,0,0,0,0,0
0,1,0,0,0,0,0,0,4,4,1,0,0,0,0
1,4,1,2,2,0,0,0,24,24,7,1,0,2,3
0,3,0,0,0,0,0,0,1,3,1,0,0,0,0
0,0,0,0,1,1,0,0,0,1,1,0,0,0,0
0,0,0,0,0,0,0,0,7,6,0,1,0,0,1
1,0,0,0,1,0,0,0,11,12,1,0,0,0,0
1,2,0,0,0,0,0,0,15,14,2,2,0,0,2
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,0,0,0,1,0,0,0,11,9,2,1,0,1,2
0,0,1,0,0,0,0,0,6,5,1,1,0,0,1
0,1,1,2,1,0,0,0,10,11,1,2,0,1,3
0,0,0,0,0,0,0,0,4,3,0,1,0,0,1
2,10,1,5,2,1,0,0,168,148,17,17,3,4,24
0,5,1,0,0,1,0,0,42,42,5,0,0,2,2
0,0,0,0,0,0,0,0,6,5,1,0,0,0,0
3,2,0,2,0,0,1,0,6,12,1,1,0,0,1
6,5,0,1,2,1,0,0,1,9,4,3,0,0,3
1,4,0,0,0,0,0,0,2,3,3,1,0,0,1
5,2,0,4,0,3,0,0,3,11,5,1,0,0,1
2,1,0,0,0,1,0,0,1,5,0,0,0,0,0
0,1,0,1,0,0,0,0,2,4,0,0,0,0,0
0,1,0,1,0,0,0,0,2,3,1,0,0,0,0
0,0,1,1,2,0,0,0,15,15,2,1,1,0,2
0,5,2,2,1,1,0,0,56,57,9,1,0,0,1
3,4,1,1,0,0,0,0,56,58,3,2,2,0,4
0,1,0,1,0,0,0,0,30,24,5,2,1,0,3
0,0,0,0,0,0,0,0,6,6,0,0,0,0,0
1,0,0,2,0,0,0,0,1,3,1,0,0,0,0
2,1,0,0,0,0,0,0,1,1,3,0,0,0,0
0,0,0,0,1,0,0,0,12,13,0,0,0,0,0
0,5,0,1,0,0,0,0,20,24,1,1,0,0,1
1,3,0,0,0,0,0,0,9,11,1,1,0,0,1
1,2,0,0,0,0,0,0,4,5,0,1,0,1,2
0,0,0,1,0,1,0,0,2,3,0,1,0,0,1
0,3,0,0,0,0,0,0,2,5,0,0,0,0,0
1,2,0,0,0,0,0,0,18,21,0,0,0,0,0
0,1,1,0,1,0,0,0,2,1,2,2,0,0,2
0,0,0,0,0,1,0,0,1,2,0,0,0,0,0
0,0,0,1,1,0,0,0,31,24,6,3,0,0,3
1,4,0,1,0,1,0,0,90,78,9,8,2,0,10
3,0,1,0,0,0,0,0,8,9,2,1,0,0,1
0,0,0,1,0,0,0,0,1,2,0,0,0,0,0
2,7,0,6,3,0,0,0,146,142,7,8,7,0,15
1,0,0,0,0,0,0,0,1,1,0,0,0,1,1
0,1,0,0,0,0,0,0,9,8,0,1,1,0,2
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0,1,0,0,0,0,0,0,4,4,1,0,0,0,0
0,0,1,0,0,0,0,0,2,2,0,0,1,0,1
0,0,0,1,0,0,0,0,3,3,0,1,0,0,1
7,2,0,3,1,0,0,0,53,50,4,8,4,0,12
7,6,0,1,1,2,0,0,76,77,6,8,2,0,10
5,1,0,5,0,3,0,0,2,14,1,1,0,0,1
3,2,1,3,0,1,0,0,1,8,2,0,1,0,1
3,1,0,0,1,0,0,0,5,9,1,0,0,0,0
1,0,0,2,0,0,0,0,7,8,0,2,0,0,2
0,1,0,0,0,1,0,0,5,6,0,1,0,0,1
1,7,1,0,0,0,0,0,55,51,5,5,3,0,8
0,0,0,0,0,1,0,0,66,57,3,5,2,0,7
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,0,0,0,0,0,0,0,9,9,0,0,1,0,1
0,1,0,0,0,0,0,0,3,2,0,1,1,0,2
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3,0,0,0,0,0,0,0,47,40,5,2,2,1,5
1,0,0,0,0,0,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,4,4,0,0,0,0,0
1,1,0,0,0,0,0,0,7,7,1,1,0,0,1
1,0,0,0,0,0,0,0,2,2,0,0,1,0,1
0,0,1,0,1,0,0,0,18,16,0,2,2,0,4
0,0,0,1,0,0,0,0,5,5,1,0,0,0,0
0,0,0,0,0,0,0,0,3,2,0,0,1,0,1
4,0,0,0,1,0,0,0,3,6,1,1,0,0,1
1,2,0,0,0,1,0,0,14,15,1,2,0,0,2
1,1,0,0,0,0,0,0,4,4,1,1,0,0,1
3,1,0,0,0,1,0,0,1,6,0,0,0,0,0
1,3,0,2,1,1,0,0,1,6,0,2,1,0,3
2,1,0,1,0,0,0,0,1,1,2,1,1,0,2
0,2,0,0,2,0,0,0,28,26,2,4,0,0,4
3,1,1,0,2,0,0,0,29,32,2,1,0,1,2
3,0,0,1,0,0,0,0,2,3,1,2,0,0,2
2,5,0,1,0,0,0,0,2,7,1,1,0,1,2
1,3,1,0,0,0,0,0,0,1,1,3,0,0,3
3,2,2,4,0,0,0,0,2,9,2,2,0,0,2
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,0,0,0,0,0,0,1,2,0,0,0,0,0
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,17,10,2,4,0,1,5
0,2,0,0,0,0,0,0,20,17,2,2,1,0,3
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2,0,0,0,0,0,0,0,1,2,0,1,0,0,1
0,0,0,0,0,0,0,0,5,4,1,0,0,0,0
1,3,1,0,0,0,0,0,32,32,4,1,0,0,1
1,0,0,0,0,0,0,0,18,17,0,1,1,0,2
0,0,0,0,0,1,0,0,2,2,1,0,0,0,0
2,0,0,0,0,0,0,0,2,4,0,0,0,0,0
11,10,1,2,0,1,1,0,8,19,10,3,0,2,5
0,0,0,0,0,0,0,0,8,7,1,0,0,0,0
0,5,0,0,0,0,0,0,35,36,1,3,0,0,3
0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
0,1,1,0,0,0,0,0,16,15,0,2,1,0,3
1,4,1,0,0,0,0,0,14,17,1,2,0,0,2
0,1,0,0,0,0,0,0,2,3,0,0,0,0,0
0,2,1,0,0,0,0,0,6,4,1,4,0,0,4
0,1,0,0,0,0,0,0,1,2,0,0,0,0,0
2,0,0,1,0,0,0,0,1,4,0,0,0,0,0
32,26,3,10,1,4,0,0,12,58,21,8,1,0,9
1,0,0,0,0,0,0,0,1,1,1,0,0,0,0
6,5,1,2,1,1,0,0,4,15,4,1,0,0,1
3,5,1,0,0,0,0,0,2,8,2,0,1,0,1
0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
0,1,2,0,0,0,0,0,7,7,1,2,0,0,2
0,3,1,0,1,0,0,0,37,34,3,2,3,0,5
0,2,1,0,0,0,0,0,30,30,0,3,0,0,3
2,1,0,1,0,0,0,0,18,20,2,0,0,0,0
7,9,0,0,0,0,0,0,93,92,4,10,3,0,13
3,0,0,0,0,0,0,0,2,2,1,2,0,0,2
4,0,0,0,0,0,0,0,1,2,1,1,1,0,2
1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
0,2,0,0,0,1,0,0,9,9,3,0,0,0,0
1,7,0,3,1,0,0,0,44,40,3,7,5,1,13
1,4,0,0,0,1,0,0,2,5,0,2,1,0,3
0,1,0,0,0,0,0,0,1,2,0,0,0,0,0
1,1,0,0,0,0,0,0,8,6,3,0,0,1,1
0,1,0,2,0,0,0,0,80,68,4,8,2,1,11
2,8,2,0,0,0,0,0,85,65,14,11,5,2,18
0,4,0,1,0,0,0,0,44,34,7,6,2,0,8
0,1,1,0,0,0,0,0,5,4,0,3,0,0,3
4,2,0,1,0,0,0,0,1,3,3,2,0,0,2
4,10,2,3,0,0,0,0,6,11,7,5,2,0,7
13,8,0,1,3,0,0,0,21,32,5,7,2,0,9
1,1,0,1,0,0,0,0,0,1,1,0,1,0,1
35,4,2,4,2,0,0,0,8,29,15,9,2,0,11
0,0,0,1,0,0,0,0,4,3,2,0,0,0,0
12,5,0,7,0,2,0,0,9,26,9,0,0,0,0
30,18,1,12,1,2,0,0,3,51,11,4,1,0,5
36,45,2,9,0,5,1,0,10,84,14,9,1,0,10
6,12,1,3,0,2,0,0,1,14,7,2,2,0,4
13,12,0,4,0,3,0,1,4,24,6,5,2,0,7
9,11,0,0,0,1,0,0,4,17,6,2,0,0,2
25,19,4,13,0,2,0,0,14,50,14,8,5,0,13
48,39,5,6,1,3,0,0,58,106,27,18,7,2,27
14,19,2,2,1,1,0,0,9,26,16,6,0,0,6
14,5,3,1,0,1,0,0,9,19,6,7,1,0,8
30,8,1,1,0,0,0,1,6,26,10,7,3,1,11
13,5,0,2,0,9,0,0,2,21,5,5,0,0,5
29,32,2,5,0,4,0,0,11,52,20,9,2,0,11
29,17,2,8,0,5,0,0,6,42,18,7,0,0,7
23,17,3,6,0,1,0,0,2,34,14,4,0,0,4
65,87,7,11,1,1,1,0,20,113,58,20,2,0,22
33,72,3,6,0,2,1,0,6,60,38,24,1,0,25
16,49,0,10,0,2,0,0,8,45,23,15,0,2,17
138,208,8,32,3,10,0,0,20,259,91,58,10,1,69
11,36,2,16,0,0,0,0,3,49,13,5,1,0,6
94,148,2,38,3,6,0,0,12,203,72,24,4,0,28
66,172,5,33,3,6,1,0,10,203,70,21,0,2,23
100,120,6,47,4,6,0,0,14,205,56,30,6,0,36
71,130,4,31,2,6,0,0,21,162,65,31,6,1,38
20,34,1,23,0,3,0,0,5,60,16,6,4,0,10
46,33,7,18,1,4,1,0,41,115,25,10,1,0,11
157,106,9,49,5,6,3,0,26,240,72,36,11,2,49
31,10,1,7,1,2,0,0,3,29,11,11,4,0,15
24,49,2,9,3,0,0,0,8,69,13,10,2,1,13
27,58,1,12,1,1,0,0,15,81,26,8,0,0,8
32,10,3,1,1,1,0,0,5,27,14,7,5,0,12
46,16,5,5,3,3,0,0,2,35,23,18,2,2,22
62,52,7,11,0,1,0,0,11,84,41,19,0,0,19
23,40,4,0,0,3,0,0,7,34,25,18,0,0,18
20,83,3,1,0,1,0,0,10,53,39,25,1,0,26
28,20,3,4,0,0,0,0,1,32,16,6,2,0,8
34,7,5,3,0,2,0,0,0,27,13,9,2,0,11
50,49,7,6,3,0,0,0,7,70,35,13,3,1,17
62,31,6,10,6,4,1,0,7,85,33,8,0,1,9
37,14,5,2,2,4,0,0,8,48,13,11,0,0,11
4,2,1,0,0,1,0,0,3,5,3,3,0,0,3
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
4,7,0,1,0,1,0,0,0,10,2,0,1,0,1
2,11,0,6,0,0,0,0,5,22,1,1,0,0,1
25,14,1,5,0,0,0,0,3,37,9,0,2,0,2
42,71,6,19,1,2,0,0,9,114,20,12,4,0,16
22,43,1,10,0,1,0,0,4,59,13,5,4,0,9
35,60,2,13,4,0,0,1,10,92,22,10,1,0,11
15,13,2,7,1,2,0,0,5,34,9,1,1,0,2
20,36,0,8,2,1,0,0,7,50,14,9,1,0,10
72,94,7,19,2,2,0,1,7,132,43,22,7,0,29
32,93,1,28,1,1,0,0,18,117,31,23,2,1,26
33,41,1,14,3,0,0,0,8,68,21,10,1,0,11
52,38,3,12,2,7,0,0,10,85,26,10,3,0,13
10,17,0,4,2,1,0,0,8,28,8,5,1,0,6
37,27,1,22,1,1,0,0,5,72,14,8,0,0,8
57,69,2,29,5,4,0,0,26,129,31,25,5,2,32
4,37,2,10,0,0,0,1,4,36,15,7,0,0,7
63,151,3,35,1,2,1,0,19,199,53,18,5,0,23
196,422,26,108,13,16,0,1,42,613,133,70,8,0,78
51,132,5,32,0,7,1,1,16,187,38,17,2,1,20
32,41,7,11,3,6,0,0,4,75,12,16,1,0,17
104,72,16,24,6,15,0,0,17,176,52,22,4,0,26
97,64,6,23,10,17,1,0,26,167,48,24,4,1,29
54,61,9,22,4,13,0,0,22,103,54,19,4,5,28
16,34,2,6,0,6,0,0,19,47,17,14,4,1,19
20,23,0,5,2,8,0,0,8,41,15,9,0,1,10
13,15,0,14,1,6,0,0,4,34,10,9,0,0,9
24,31,2,16,1,1,0,0,8,48,22,12,1,0,13
50,43,2,23,2,1,1,1,5,92,27,8,0,1,9
59,26,2,8,4,4,0,0,14,76,24,13,3,1,17
7,23,0,4,0,7,0,0,17,40,9,7,2,0,9
31,25,2,7,2,8,0,0,25,42,27,25,6,0,31
27,17,3,6,2,4,0,0,8,21,25,18,3,0,21
57,54,5,12,3,7,0,0,29,80,43,39,5,0,44
3,7,0,1,1,1,0,0,10,11,5,6,1,0,7
66,20,5,4,3,7,0,0,19,59,37,27,1,0,28
20,6,1,4,1,5,0,0,10,24,13,9,0,1,10
7,1,0,1,0,0,0,0,3,5,3,3,1,0,4
10,12,3,1,0,2,0,0,9,12,17,8,0,0,8
18,8,1,1,0,0,0,0,4,19,10,3,0,0,3
3,13,1,3,0,1,1,0,4,11,8,7,0,0,7
28,12,2,3,1,3,0,1,6,26,18,10,2,0,12
8,2,1,1,0,2,0,0,14,16,3,8,0,1,9
1,0,0,1,0,0,0,0,0,1,1,0,0,0,0
4,1,0,0,1,2,0,0,2,5,1,4,0,0,4
6,14,0,4,0,0,0,0,13,16,11,9,0,1,10
0,6,1,0,1,0,0,0,9,13,1,1,2,0,3
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0,4,0,0,0,1,0,0,20,15,4,5,1,0,6
0,2,0,1,0,0,0,0,7,7,1,2,0,0,2
4,2,0,0,0,0,0,0,4,8,2,0,0,0,0
28,18,4,9,5,0,0,0,16,61,9,9,1,0,10
29,45,4,10,0,1,1,1,28,77,27,13,2,0,15
42,36,0,12,1,1,0,0,13,71,22,8,1,3,12
14,13,1,7,1,0,0,0,3,28,4,5,2,0,7
79,57,7,24,3,3,0,1,11,126,39,17,3,0,20
107,79,9,37,6,0,0,1,15,180,59,11,4,0,15
48,26,6,9,2,2,0,0,9,71,19,11,0,1,12
1,5,0,3,0,0,0,0,8,10,3,3,1,0,4
2,8,0,9,0,1,0,0,20,28,8,4,0,0,4
2,9,1,3,0,0,0,0,29,30,7,7,0,0,7
0,5,0,2,0,0,0,0,1,5,3,0,0,0,0
1,8,0,7,0,0,0,0,15,26,3,0,2,0,2
0,6,0,2,0,1,0,0,15,18,2,2,2,0,4
14,59,2,5,0,0,0,0,22,71,22,7,1,1,9
8,34,1,2,1,1,0,0,13,44,9,5,2,0,7
39,131,7,18,0,4,0,0,116,228,54,29,4,0,33
2,22,0,1,0,1,0,0,17,32,7,3,1,0,4
2,4,0,3,0,0,0,0,6,14,0,1,0,0,1
4,17,0,0,0,0,0,0,13,26,4,3,1,0,4
1,7,0,4,0,0,0,0,11,17,2,3,1,0,4
1,19,0,6,0,0,0,0,13,27,10,1,1,0,2
0,10,0,6,0,0,0,0,14,20,7,3,0,0,3
2,26,0,1,0,0,0,0,3,23,6,3,0,0,3
16,54,0,8,2,1,0,0,12,66,20,6,1,0,7
21,86,1,4,1,1,0,0,65,135,23,20,1,0,21
37,49,2,10,4,0,0,0,2,55,27,18,4,0,22
55,60,7,5,3,0,0,0,15,80,31,25,8,1,34
36,19,5,1,3,1,0,0,5,39,13,16,2,0,18
29,41,3,4,1,0,0,0,11,47,20,18,4,0,22
50,28,2,11,7,1,0,0,8,64,24,13,6,0,19
4,7,1,1,1,0,0,0,3,7,4,5,1,0,6
45,53,9,6,0,2,0,0,15,73,36,19,2,0,21
25,13,4,2,1,6,0,0,9,32,10,16,2,0,18
35,40,2,4,4,6,0,0,23,57,20,29,6,2,37
38,46,2,3,2,2,0,0,15,54,25,27,2,0,29
19,42,3,4,0,2,0,1,11,44,19,17,2,0,19
34,25,4,4,0,0,0,0,4,36,15,18,1,1,20
27,16,2,5,0,3,0,0,11,32,15,16,1,0,17
58,49,3,6,1,5,0,0,9,65,37,24,3,2,29
102,87,3,19,4,14,1,0,30,148,47,52,11,2,65
2,1,0,1,1,0,0,0,3,3,2,2,0,1,3
5,3,2,0,1,2,0,0,4,7,4,6,0,0,6
30,7,6,1,2,1,0,0,4,28,11,10,2,0,12
5,16,0,3,0,1,1,0,6,18,12,2,0,0,2
19,8,5,6,2,1,0,0,12,29,14,7,1,2,10
2,1,0,1,0,1,0,0,3,4,2,2,0,0,2
19,15,4,2,4,0,0,0,0,23,9,8,4,0,12
8,7,2,1,1,0,0,0,2,9,4,6,2,0,8
6,4,1,2,0,0,0,0,16,20,7,2,0,0,2
2,1,0,0,0,0,0,0,6,9,0,0,0,0,0
0,0,0,2,0,0,0,0,3,5,0,0,0,0,0
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,3,0,2,0,0,0,0,8,12,1,2,0,0,2
7,2,0,6,0,1,0,0,16,24,1,4,3,0,7
12,8,0,5,4,2,0,0,51,65,5,8,4,0,12
0,0,0,1,0,1,0,0,5,7,0,0,0,0,0
0,0,1,1,0,1,1,0,9,10,0,2,1,0,3
4,1,2,1,0,0,0,0,8,9,2,3,1,1,5
3,2,0,1,0,3,0,0,19,19,3,5,0,1,6
5,5,0,0,0,1,1,0,28,32,2,2,3,1,6
1,1,0,0,0,0,0,0,4,4,0,2,0,0,2
25,12,1,6,2,1,0,0,37,57,13,10,2,2,14
1,1,0,1,1,0,0,0,2,4,2,0,0,0,0
2,6,0,2,1,0,0,0,7,15,2,1,0,0,1
68,37,5,7,0,2,0,0,8,102,16,8,1,0,9
39,11,1,4,0,5,0,0,16,54,13,9,0,0,9
21,3,2,4,1,3,0,0,13,35,6,4,2,0,6
3,2,0,0,0,0,0,0,6,9,2,0,0,0,0
2,1,0,0,0,0,0,0,3,5,1,0,0,0,0
3,2,1,0,1,1,0,0,24,20,5,5,2,0,7
4,1,1,0,1,0,0,0,22,21,6,2,0,0,2
0,2,0,1,0,0,0,0,3,4,0,2,0,0,2
1,1,2,0,1,4,0,0,73,56,15,10,0,1,11
1,1,3,0,5,0,0,0,24,24,6,4,0,0,4
0,0,0,0,0,0,0,0,9,6,2,1,0,0,1
1,4,5,5,2,0,0,0,90,69,14,18,3,3,24
0,1,0,1,1,0,0,0,10,11,1,0,1,0,1
3,1,3,3,1,0,0,0,35,37,5,2,0,2,4
1,5,1,1,4,0,0,0,34,33,7,3,3,0,6
0,0,1,0,1,0,0,0,11,10,1,2,0,0,2
1,0,0,0,0,0,0,0,13,11,0,3,0,0,3
0,1,1,0,0,0,0,0,17,13,2,2,0,2,4
0,0,0,0,0,0,0,0,3,1,0,1,0,1,2
1,1,0,0,1,0,0,0,3,3,1,2,0,0,2
1,4,1,1,0,0,0,0,10,14,0,2,1,0,3
0,2,0,0,0,0,0,0,0,2,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2,0,0,1,0,0,0,0,4,5,1,1,0,0,1
0,7,1,2,0,0,0,0,2,7,4,1,0,0,1
13,55,1,5,2,2,0,0,15,71,11,7,3,1,11
25,70,6,3,1,0,0,0,14,74,31,12,2,0,14
0,3,0,2,0,0,0,0,21,21,2,2,1,0,3
0,0,0,0,0,0,0,0,4,3,0,1,0,0,1
3,6,2,3,3,2,0,0,76,75,7,10,1,2,13
6,35,3,23,3,7,0,0,317,320,40,28,4,2,34
5,3,0,2,1,0,0,0,10,17,1,1,1,1,3
19,19,2,5,2,1,0,0,24,49,14,5,2,2,9
40,36,6,14,3,6,0,0,59,104,29,24,6,1,31
12,31,4,3,2,2,0,0,22,55,8,7,5,1,13
9,8,2,1,0,0,0,0,4,18,4,2,0,0,2
18,19,0,1,0,0,0,0,5,29,7,6,1,0,7
4,5,1,2,0,0,0,0,11,18,3,2,0,0,2
1,1,0,0,0,0,0,0,3,3,0,2,0,0,2
30,26,2,3,1,4,0,0,11,56,13,6,2,0,8
3,16,0,2,0,0,0,0,5,23,3,0,0,0,0
10,14,0,5,2,0,0,0,8,27,8,4,0,0,4
30,48,2,1,0,0,1,0,18,79,15,5,1,0,6
64,265,3,15,4,11,0,0,16,291,63,23,0,1,24
81,124,4,20,1,0,0,0,19,199,35,14,1,0,15
148,415,9,37,3,2,1,0,27,489,112,34,6,1,41
21,79,0,4,0,0,0,0,1,84,18,2,1,0,3
110,100,3,28,4,0,0,0,8,183,47,16,6,1,23
68,113,4,15,2,1,0,0,16,149,46,17,5,2,24
46,170,4,13,1,4,0,1,34,189,55,22,5,2,29
10,19,0,1,2,1,0,0,7,31,6,3,0,0,3
12,20,2,2,2,1,0,0,15,33,11,8,0,2,10
4,10,0,4,0,2,0,1,11,25,5,2,0,0,2
39,35,6,5,2,3,1,0,2,45,30,12,5,1,18
50,52,3,9,1,1,0,0,23,83,42,12,1,1,14
15,12,0,3,0,3,1,0,13,29,10,5,3,0,8
0,2,0,0,0,0,0,0,4,5,1,0,0,0,0
2,5,0,5,0,1,0,0,87,82,8,9,1,0,10
1,0,0,0,0,0,0,0,2,2,0,1,0,0,1
13,7,0,1,0,1,0,0,14,24,3,8,1,0,9
3,1,0,0,1,0,0,0,6,9,1,1,0,0,1
0,2,0,0,0,0,0,0,4,4,1,0,1,0,1
2,2,1,0,0,1,0,0,24,25,0,2,2,1,5
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2,1,0,0,0,0,0,0,28,29,1,1,0,0,1
1,1,0,0,0,0,0,0,4,4,0,0,1,1,2
2,3,0,0,0,0,0,0,8,10,1,1,0,1,2
0,1,0,0,0,0,0,0,2,2,0,0,0,1,1
33,58,1,23,2,1,1,0,5,105,15,3,1,0,4
2,21,0,5,0,0,0,0,3,22,7,2,0,0,2
27,127,4,14,4,1,1,0,14,140,41,10,1,0,11
5,36,0,1,0,1,0,0,1,33,10,1,0,0,1
12,28,2,3,1,0,0,0,23,43,19,6,0,1,7
9,15,0,4,0,0,0,0,5,21,5,5,2,0,7
3,6,0,2,1,0,0,0,1,8,4,1,0,0,1
14,9,4,2,0,0,0,0,8,21,9,6,1,0,7
16,12,6,2,1,1,0,0,8,22,9,9,6,0,15
4,8,0,0,0,0,0,0,2,7,4,3,0,0,3
38,28,9,5,0,2,1,0,6,49,18,18,3,1,22
25,36,12,5,4,5,0,0,7,60,17,13,4,0,17
6,3,2,0,0,1,0,0,1,8,0,5,0,0,5
0,3,0,0,0,0,0,0,8,8,1,2,0,0,2
0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
2,1,0,0,0,0,0,0,6,7,1,1,0,0,1
0,0,0,0,0,0,0,0,3,1,0,1,0,1,2
1,2,0,0,0,0,0,0,10,4,3,6,0,0,6
0,1,0,1,0,1,0,0,13,9,3,2,2,0,4
0,0,0,0,1,0,0,0,10,4,2,5,0,0,5
0,1,0,0,0,0,0,0,12,7,1,4,1,0,5
0,3,1,0,0,1,0,0,27,20,3,9,0,0,9
0,3,2,0,1,0,0,0,10,7,0,5,4,0,9
1,18,0,0,4,0,0,0,27,34,10,5,1,0,6
0,0,0,2,0,0,0,0,33,27,3,5,0,0,5
0,0,0,0,0,0,0,0,7,3,1,1,2,0,3
0,0,0,0,0,0,0,0,11,6,1,1,3,0,4
0,0,0,0,0,0,0,0,6,5,0,1,0,0,1
0,0,0,0,0,0,0,0,8,6,1,1,0,0,1
0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
0,1,0,0,0,0,0,0,1,0,2,0,0,0,0
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,4,4,0,0,0,0,0
0,0,0,0,0,0,0,0,5,5,0,0,0,0,0
0,1,0,0,1,0,0,0,22,13,2,4,5,0,9
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,4,3,0,1,0,0,1
0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
0,0,0,0,0,0,0,0,7,7,0,0,0,0,0
0,0,1,0,0,0,0,0,28,22,0,4,3,0,7
7,9,0,1,0,0,0,0,0,8,7,1,1,0,2
9,3,0,0,0,0,0,0,11,16,5,2,0,0,2
8,3,2,1,0,1,1,0,2,15,2,1,0,0,1
9,5,0,3,1,1,0,0,6,17,4,3,1,0,4
30,6,6,3,2,1,0,0,2,28,15,6,1,0,7
6,11,1,3,0,0,0,0,1,13,7,2,0,0,2
28,83,0,2,1,2,0,0,14,80,33,14,3,0,17
3,72,1,1,0,0,0,0,3,49,18,13,0,0,13
8,127,0,0,0,0,0,0,9,92,29,22,1,0,23
12,15,2,3,3,1,1,0,3,28,8,3,1,0,4
26,40,3,8,0,0,1,0,5,62,13,7,1,0,8
44,67,4,12,7,0,0,0,3,104,23,8,2,0,10
2,0,0,0,0,0,0,0,2,3,1,0,0,0,0
1,1,0,0,1,0,0,0,1,3,0,1,0,0,1
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,3,1,1,1,0,0,1
0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
0,0,0,0,0,0,0,0,2,1,1,0,0,0,0
2,1,1,1,0,3,1,0,7,14,2,0,0,0,0
0,0,0,0,0,0,0,0,3,1,0,2,0,0,2
0,0,0,1,0,0,0,0,1,2,0,0,0,0,0
1,2,0,1,0,0,0,0,5,9,0,0,0,0,0
1,1,0,0,0,0,0,0,0,2,0,0,0,0,0
1,1,0,0,0,0,0,0,1,2,0,1,0,0,1
0,1,0,1,0,0,0,0,16,15,1,2,0,0,2
3,0,0,0,0,1,0,0,0,4,0,0,0,0,0
1,3,0,0,0,0,0,0,2,6,0,0,0,0,0
5,4,0,0,0,0,0,0,3,10,2,0,0,0,0
5,7,0,0,3,0,0,0,9,21,2,1,0,0,1
3,8,0,1,0,4,0,0,14,20,6,3,1,0,4
2,1,1,0,0,0,0,0,0,3,0,1,0,0,1
1,2,0,0,0,1,0,0,4,5,2,1,0,0,1
4,5,0,0,0,2,0,0,3,11,2,1,0,0,1
9,7,0,3,0,4,0,0,6,20,5,2,2,0,4
3,0,0,1,0,0,0,0,0,3,0,1,0,0,1
1,0,0,1,0,0,0,0,3,4,0,1,0,0,1
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0,2,0,0,1,0,0,0,16,12,4,2,0,1,3
